200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-DD-94-4D-73-07-4B-00-68-07-48-00-5A-07-44-00-4E-07-5C-00-B5-14-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-DF-94-4D-11-07-5E-00-05-07-5D-00-FD-06-5A-00-F3-06-5A-00-24-5A-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-E1-94-4D-CB-06-59-00-CB-06-56-00-C1-06-5F-00-BF-06-5F-00-0D-2C-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-E3-86-4D-B0-06-61-00-AB-06-63-00-AE-06-63-00-AC-06-64-00-BC-0E-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-E5-86-4D-B1-06-60-00-B9-06-59-00-B7-06-5B-00-BE-06-62-00-6E-10-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-E7-86-4D-DE-06-59-00-E8-06-5B-00-F7-06-52-00-F7-06-58-00-7A-2D-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-E9-81-4D-1B-07-60-00-25-07-6E-00-36-07-5C-00-59-07-55-00-73-54-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-EB-81-4D-44-07-3F-00-43-07-32-00-1D-07-4F-00-49-07-3B-00-85-5F-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-ED-81-4D-92-07-10-00-93-07-22-00-EE-07-0C-00-1A-08-2C-00-DD-0A-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-EF-71-4D-7A-09-24-00-9D-09-22-00-D3-09-18-00-B1-09-16-00-97-47-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-F1-71-4D-25-09-23-00-05-09-23-00-DA-08-23-00-BA-08-26-00-74-00-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-F3-71-4D-4C-08-35-00-36-08-2C-00-2E-08-31-00-46-08-2A-00-1F-79-
200040, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-F5-71-4D-79-09-16-00-6C-09-1A-00-68-09-1C-00-66-09-18-00-33-39-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-F7-71-4D-27-09-22-00-25-09-1D-00-2A-09-20-00-17-09-1A-00-0F-08-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-F9-71-4D-61-07-6A-00-57-07-9C-00-EC-08-18-00-4C-08-2C-00-B0-01-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-A1-A1-4D-F3-08-1E-00-FA-08-1A-00-FB-08-1C-00-FC-08-26-00-75-14-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-A3-A1-4D-35-80-00-00-35-80-00-00-03-80-00-00-48-09-14-00-AF-4C-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-A5-A1-4D-25-80-00-00-C6-07-3A-00-75-0A-14-00-65-0A-1A-00-72-10-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-A7-96-4D-EB-0A-18-00-FF-0A-18-00-14-0B-14-00-44-0B-17-00-B8-59-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-A9-96-4D-E3-0B-13-00-95-0B-1D-00-82-0B-14-00-6D-0B-1B-00-57-6B-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-AB-96-4D-38-0C-0F-00-E2-0B-0F-00-A9-0B-10-00-D1-0B-10-00-85-1F-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-AD-9C-4D-CD-0B-16-00-BB-0B-15-00-93-0B-19-00-62-0B-12-00-E4-6B-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-AF-9C-4D-C0-0A-19-00-80-0A-21-00-A7-0A-20-00-91-0A-1C-00-AF-36-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-B1-9C-4D-3F-0A-1E-00-10-0A-21-00-04-0A-24-00-05-0A-2A-00-64-63-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-B3-85-4D-B1-09-2D-00-A5-09-29-00-98-09-27-00-97-09-0F-00-00-78-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-B5-85-4D-65-09-2B-00-58-09-08-00-5E-09-28-00-67-09-2C-00-C9-43-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-B7-85-4D-53-09-2D-00-5D-09-2A-00-60-09-2E-00-D0-08-1C-00-FB-3C-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-B9-8D-4D-E1-08-29-00-EB-08-21-00-F2-08-21-00-00-09-22-00-F4-78-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-BB-8D-4D-F8-09-09-00-DE-09-12-00-F9-09-21-00-04-0A-27-00-33-24-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-BD-8D-4D-48-0A-22-00-5C-0A-28-00-85-0A-20-00-8C-0A-20-00-00-69-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-BF-46-4D-24-0B-15-00-4A-0B-1A-00-20-0B-18-00-7A-0B-17-00-34-30-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-C1-46-4D-E7-0B-0F-00-35-80-00-00-35-80-00-00-35-80-00-00-CA-3D-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-C3-46-4D-25-80-00-00-35-80-00-00-35-80-00-00-35-80-00-00-86-59-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-C5-53-4D-8D-0A-1D-00-36-0A-25-00-30-0A-1F-00-3C-0A-1C-00-20-48-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-C7-53-4D-BB-09-24-00-A2-09-26-00-87-09-23-00-74-09-29-00-BC-47-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-C9-53-4D-30-09-2E-00-27-09-2A-00-12-09-32-00-12-09-2D-00-77-71-
200080, 1.000000, 0.000000, 0.000000, 0.000000, 0.0, 0.0, 0.0, FA-CB-5D-4D-EB-08-2D-00-DE-08-34-00-CC-08-32-00-CC-08-30-00-86-4D-
